date,employee_id,employee_name,role,department,sales_count,sales_value,customer_satisfaction,attendance,productivity_score
2025-01-16,13,Olivia Moore,Customer Service Manager,Customer Service,0,0,4.1,1.0,80.3
2025-01-16,15,William Thompson,Office Manager,Administration,0,0,4.0,1.0,93.2
2025-01-16,2,Alexander Martin,Receptionist,Administration,2,456,5.0,1.0,70.5
2025-01-16,20,Emma Robinson,Warehouse Associate,Warehouse,5,3835,3.9,1.0,65.5
2025-01-16,4,Isabella Garcia,Shipping Coordinator,Warehouse,0,0,4.7,1.0,81.4
2025-01-16,5,Benjamin Garcia,Sales Manager,Sales,12,8712,4.7,1.0,63.7
2025-01-16,6,Evelyn Brown,Digital Marketer,Marketing,3,1263,3.8,1.0,74.5
2025-01-16,11,Sophia Brown,Marketing Coordinator,Marketing,0,0,3.4,1.0,93.1
2025-01-16,7,Benjamin Garcia,Support Specialist,Customer Service,2,1620,4.5,1.0,63.6
2025-01-16,16,Emma Taylor,Customer Service Manager,Customer Service,2,1242,4.9,1.0,81.3
2025-01-16,10,Ethan Garcia,Administrative Assistant,Administration,1,574,3.5,1.0,95.9
2025-01-16,14,Ethan White,Warehouse Associate,Warehouse,0,0,3.2,1.0,92.3
2025-01-17,11,Sophia Brown,Marketing Coordinator,Marketing,4,3244,4.0,1.0,82.5
2025-01-17,20,Emma Robinson,Warehouse Associate,Warehouse,1,180,3.2,1.0,70.4
2025-01-17,12,John Davis,Office Manager,Administration,1,826,3.2,1.0,63.2
2025-01-17,15,William Thompson,Office Manager,Administration,4,1020,4.7,1.0,69.4
2025-01-17,17,Isabella White,Administrative Assistant,Administration,2,382,3.5,1.0,91.2
2025-01-17,10,Ethan Garcia,Administrative Assistant,Administration,4,1936,3.5,1.0,68.6
2025-01-17,8,Isabella Miller,Warehouse Manager,Warehouse,1,336,3.7,1.0,76.3
2025-01-17,13,Olivia Moore,Customer Service Manager,Customer Service,0,0,4.5,1.0,90.1
2025-01-17,7,Benjamin Garcia,Support Specialist,Customer Service,0,0,4.2,1.0,72.3
2025-01-17,19,James Miller,Marketing Specialist,Marketing,4,3756,5.0,1.0,98.4
2025-01-17,1,John Williams,Sales Representative,Sales,16,13232,4.9,1.0,72.4
2025-01-17,4,Isabella Garcia,Shipping Coordinator,Warehouse,3,2475,4.9,1.0,97.8
2025-01-17,2,Alexander Martin,Receptionist,Administration,2,1884,4.0,1.0,87.3
2025-01-17,16,Emma Taylor,Customer Service Manager,Customer Service,2,1156,4.1,1.0,61.1
2025-01-17,14,Ethan White,Warehouse Associate,Warehouse,1,410,3.4,1.0,93.9
2025-01-17,6,Evelyn Brown,Digital Marketer,Marketing,2,942,4.4,1.0,68.3
2025-01-17,5,Benjamin Garcia,Sales Manager,Sales,4,3476,3.2,1.0,97.6
2025-01-18,7,Benjamin Garcia,Support Specialist,Customer Service,5,1365,3.9,1.0,91.1
2025-01-18,13,Olivia Moore,Customer Service Manager,Customer Service,4,1212,3.9,1.0,82.0
2025-01-18,20,Emma Robinson,Warehouse Associate,Warehouse,2,1312,4.1,1.0,73.3
2025-01-18,8,Isabella Miller,Warehouse Manager,Warehouse,0,0,4.8,1.0,70.2
2025-01-18,17,Isabella White,Administrative Assistant,Administration,0,0,3.5,1.0,68.0
2025-01-18,5,Benjamin Garcia,Sales Manager,Sales,14,10500,3.2,1.0,65.4
2025-01-18,3,Mia Wilson,Marketing Coordinator,Marketing,0,0,4.6,1.0,66.7
2025-01-18,2,Alexander Martin,Receptionist,Administration,3,1359,4.3,1.0,98.3
2025-01-18,10,Ethan Garcia,Administrative Assistant,Administration,4,1228,3.3,1.0,69.9
2025-01-18,9,Charlotte White,Administrative Assistant,Administration,3,609,4.0,1.0,84.2
2025-01-19,5,Benjamin Garcia,Sales Manager,Sales,6,1284,4.1,1.0,75.0
2025-01-19,2,Alexander Martin,Receptionist,Administration,0,0,3.2,1.0,62.3
2025-01-19,16,Emma Taylor,Customer Service Manager,Customer Service,4,2812,4.4,1.0,69.9
2025-01-19,11,Sophia Brown,Marketing Coordinator,Marketing,4,2004,4.1,1.0,82.3
2025-01-19,17,Isabella White,Administrative Assistant,Administration,1,547,4.8,1.0,97.4
2025-01-19,15,William Thompson,Office Manager,Administration,2,304,3.3,1.0,65.4
2025-01-19,19,James Miller,Marketing Specialist,Marketing,5,2295,3.4,1.0,67.5
2025-01-19,8,Isabella Miller,Warehouse Manager,Warehouse,3,2961,4.1,1.0,88.7
2025-01-19,3,Mia Wilson,Marketing Coordinator,Marketing,1,675,4.4,1.0,73.2
2025-01-19,7,Benjamin Garcia,Support Specialist,Customer Service,1,767,3.3,1.0,82.6
2025-01-19,13,Olivia Moore,Customer Service Manager,Customer Service,1,224,3.1,1.0,73.6
2025-01-20,19,James Miller,Marketing Specialist,Marketing,3,1245,3.1,1.0,68.7
2025-01-20,1,John Williams,Sales Representative,Sales,13,10816,3.2,1.0,67.2
2025-01-20,4,Isabella Garcia,Shipping Coordinator,Warehouse,5,3185,4.9,1.0,82.7
2025-01-20,8,Isabella Miller,Warehouse Manager,Warehouse,3,1329,5.0,1.0,81.8
2025-01-20,16,Emma Taylor,Customer Service Manager,Customer Service,0,0,3.7,1.0,75.3
2025-01-20,6,Evelyn Brown,Digital Marketer,Marketing,0,0,3.1,1.0,76.5
2025-01-20,9,Charlotte White,Administrative Assistant,Administration,0,0,4.7,1.0,71.7
2025-01-20,15,William Thompson,Office Manager,Administration,4,1644,4.2,1.0,73.5
2025-01-20,17,Isabella White,Administrative Assistant,Administration,4,2372,5.0,1.0,97.2
2025-01-20,14,Ethan White,Warehouse Associate,Warehouse,1,590,3.0,1.0,84.5
2025-01-20,5,Benjamin Garcia,Sales Manager,Sales,19,9348,4.5,1.0,89.9
2025-01-20,13,Olivia Moore,Customer Service Manager,Customer Service,2,534,4.2,1.0,95.8
2025-01-20,20,Emma Robinson,Warehouse Associate,Warehouse,3,1044,3.8,1.0,61.2
2025-01-20,7,Benjamin Garcia,Support Specialist,Customer Service,4,1488,4.0,1.0,63.4
2025-01-20,18,Isabella Williams,Sales Associate,Sales,13,4641,3.7,1.0,90.4
2025-01-20,12,John Davis,Office Manager,Administration,1,220,4.7,1.0,81.7
2025-01-20,2,Alexander Martin,Receptionist,Administration,3,831,3.5,1.0,93.7
2025-01-21,19,James Miller,Marketing Specialist,Marketing,4,960,4.5,1.0,74.2
2025-01-21,15,William Thompson,Office Manager,Administration,2,1354,4.4,1.0,60.5
2025-01-21,5,Benjamin Garcia,Sales Manager,Sales,1,880,3.0,1.0,94.1
2025-01-21,10,Ethan Garcia,Administrative Assistant,Administration,3,1989,3.3,1.0,71.5
2025-01-21,16,Emma Taylor,Customer Service Manager,Customer Service,2,1306,4.8,1.0,87.4
2025-01-21,9,Charlotte White,Administrative Assistant,Administration,5,835,4.0,1.0,79.4
2025-01-21,4,Isabella Garcia,Shipping Coordinator,Warehouse,1,416,5.0,1.0,69.3
2025-01-21,20,Emma Robinson,Warehouse Associate,Warehouse,3,663,3.5,1.0,77.2
2025-01-21,18,Isabella Williams,Sales Associate,Sales,20,18700,4.3,1.0,62.5
2025-01-21,7,Benjamin Garcia,Support Specialist,Customer Service,2,1760,3.3,1.0,62.2
2025-01-21,2,Alexander Martin,Receptionist,Administration,1,115,3.2,1.0,78.1
2025-01-21,17,Isabella White,Administrative Assistant,Administration,3,510,4.0,1.0,78.6
2025-01-21,11,Sophia Brown,Marketing Coordinator,Marketing,0,0,4.8,1.0,61.3
2025-01-21,12,John Davis,Office Manager,Administration,1,871,3.7,1.0,86.7
2025-01-21,3,Mia Wilson,Marketing Coordinator,Marketing,2,1538,4.0,1.0,69.5
2025-01-21,1,John Williams,Sales Representative,Sales,7,2555,4.9,1.0,99.2
2025-01-21,8,Isabella Miller,Warehouse Manager,Warehouse,5,935,4.2,1.0,63.4
2025-01-22,8,Isabella Miller,Warehouse Manager,Warehouse,5,4370,3.7,1.0,69.9
2025-01-22,15,William Thompson,Office Manager,Administration,2,1442,4.9,1.0,85.3
2025-01-22,3,Mia Wilson,Marketing Coordinator,Marketing,3,2433,4.2,1.0,60.6
2025-01-22,7,Benjamin Garcia,Support Specialist,Customer Service,5,3300,4.8,1.0,88.1
2025-01-22,1,John Williams,Sales Representative,Sales,13,12272,3.2,1.0,94.0
2025-01-22,13,Olivia Moore,Customer Service Manager,Customer Service,0,0,4.1,1.0,82.5
2025-01-22,4,Isabella Garcia,Shipping Coordinator,Warehouse,4,1360,3.7,1.0,60.9
2025-01-22,17,Isabella White,Administrative Assistant,Administration,2,1510,4.4,1.0,70.8
2025-01-22,18,Isabella Williams,Sales Associate,Sales,6,876,4.8,1.0,71.5
2025-01-22,14,Ethan White,Warehouse Associate,Warehouse,5,4900,4.5,1.0,94.9
2025-01-22,9,Charlotte White,Administrative Assistant,Administration,4,3700,3.2,1.0,80.5
2025-01-22,19,James Miller,Marketing Specialist,Marketing,5,3120,3.9,1.0,73.2
2025-01-22,11,Sophia Brown,Marketing Coordinator,Marketing,5,1875,3.8,1.0,74.0
2025-01-22,16,Emma Taylor,Customer Service Manager,Customer Service,1,810,4.2,1.0,99.1
2025-01-23,7,Benjamin Garcia,Support Specialist,Customer Service,4,1872,4.6,1.0,88.3
2025-01-23,5,Benjamin Garcia,Sales Manager,Sales,19,17423,4.9,1.0,78.7
2025-01-23,11,Sophia Brown,Marketing Coordinator,Marketing,1,657,3.3,1.0,75.3
2025-01-23,3,Mia Wilson,Marketing Coordinator,Marketing,0,0,3.1,1.0,79.3
2025-01-23,15,William Thompson,Office Manager,Administration,0,0,4.4,1.0,99.1
2025-01-23,8,Isabella Miller,Warehouse Manager,Warehouse,1,699,4.2,1.0,96.1
2025-01-23,14,Ethan White,Warehouse Associate,Warehouse,4,1004,3.8,1.0,91.2
2025-01-23,13,Olivia Moore,Customer Service Manager,Customer Service,3,1782,4.7,1.0,73.7
2025-01-23,6,Evelyn Brown,Digital Marketer,Marketing,4,688,3.5,1.0,60.1
2025-01-23,16,Emma Taylor,Customer Service Manager,Customer Service,0,0,3.8,1.0,78.8
2025-01-23,19,James Miller,Marketing Specialist,Marketing,1,860,3.0,1.0,80.1
2025-01-24,3,Mia Wilson,Marketing Coordinator,Marketing,4,2000,3.5,1.0,67.8
2025-01-24,9,Charlotte White,Administrative Assistant,Administration,1,527,3.9,1.0,60.8
2025-01-24,10,Ethan Garcia,Administrative Assistant,Administration,3,1398,4.8,1.0,73.4
2025-01-24,17,Isabella White,Administrative Assistant,Administration,4,3892,4.4,1.0,96.1
2025-01-24,13,Olivia Moore,Customer Service Manager,Customer Service,1,663,4.8,1.0,75.1
2025-01-24,14,Ethan White,Warehouse Associate,Warehouse,3,1311,3.3,1.0,90.4
2025-01-24,12,John Davis,Office Manager,Administration,4,504,3.4,1.0,63.8
2025-01-24,1,John Williams,Sales Representative,Sales,17,3638,4.3,1.0,91.3
2025-01-24,20,Emma Robinson,Warehouse Associate,Warehouse,4,2516,4.8,1.0,67.5
2025-01-24,15,William Thompson,Office Manager,Administration,4,2248,3.7,1.0,84.1
2025-01-24,16,Emma Taylor,Customer Service Manager,Customer Service,4,448,3.8,1.0,63.8
2025-01-24,19,James Miller,Marketing Specialist,Marketing,3,2709,4.4,1.0,82.0
2025-01-24,4,Isabella Garcia,Shipping Coordinator,Warehouse,2,814,3.4,1.0,63.1
2025-01-24,7,Benjamin Garcia,Support Specialist,Customer Service,2,486,4.7,1.0,74.1
2025-01-24,18,Isabella Williams,Sales Associate,Sales,11,7227,4.9,1.0,78.7
2025-01-24,11,Sophia Brown,Marketing Coordinator,Marketing,0,0,3.6,1.0,84.1
2025-01-24,6,Evelyn Brown,Digital Marketer,Marketing,4,648,3.0,1.0,68.0
2025-01-24,8,Isabella Miller,Warehouse Manager,Warehouse,4,2960,3.8,1.0,99.1
2025-01-25,9,Charlotte White,Administrative Assistant,Administration,5,3305,3.1,1.0,76.2
2025-01-25,11,Sophia Brown,Marketing Coordinator,Marketing,4,3500,3.3,1.0,96.2
2025-01-25,13,Olivia Moore,Customer Service Manager,Customer Service,3,2601,4.5,1.0,64.2
2025-01-25,5,Benjamin Garcia,Sales Manager,Sales,13,3887,4.7,1.0,93.6
2025-01-25,20,Emma Robinson,Warehouse Associate,Warehouse,4,1148,4.4,1.0,64.3
2025-01-25,19,James Miller,Marketing Specialist,Marketing,0,0,3.6,1.0,88.3
2025-01-25,7,Benjamin Garcia,Support Specialist,Customer Service,5,4650,3.5,1.0,63.3
2025-01-25,2,Alexander Martin,Receptionist,Administration,4,404,3.9,1.0,89.5
2025-01-25,17,Isabella White,Administrative Assistant,Administration,5,1615,4.5,1.0,60.9
2025-01-25,10,Ethan Garcia,Administrative Assistant,Administration,5,1955,3.2,1.0,82.2
2025-01-25,4,Isabella Garcia,Shipping Coordinator,Warehouse,0,0,3.6,1.0,73.0
2025-01-25,1,John Williams,Sales Representative,Sales,9,4977,3.4,1.0,69.5
2025-01-26,19,James Miller,Marketing Specialist,Marketing,0,0,3.4,1.0,73.8
2025-01-26,9,Charlotte White,Administrative Assistant,Administration,2,1434,4.9,1.0,61.2
2025-01-26,16,Emma Taylor,Customer Service Manager,Customer Service,1,709,4.6,1.0,73.7
2025-01-26,5,Benjamin Garcia,Sales Manager,Sales,20,2880,4.6,1.0,88.1
2025-01-26,13,Olivia Moore,Customer Service Manager,Customer Service,2,1942,4.1,1.0,92.5
2025-01-26,11,Sophia Brown,Marketing Coordinator,Marketing,0,0,4.0,1.0,64.8
2025-01-26,17,Isabella White,Administrative Assistant,Administration,2,1808,3.2,1.0,80.4
2025-01-26,1,John Williams,Sales Representative,Sales,11,2497,3.5,1.0,82.0
2025-01-26,10,Ethan Garcia,Administrative Assistant,Administration,0,0,4.5,1.0,92.0
2025-01-26,4,Isabella Garcia,Shipping Coordinator,Warehouse,5,2215,4.8,1.0,64.5
2025-01-26,2,Alexander Martin,Receptionist,Administration,3,600,4.7,1.0,91.1
2025-01-26,3,Mia Wilson,Marketing Coordinator,Marketing,3,831,3.3,1.0,93.4
2025-01-27,1,John Williams,Sales Representative,Sales,11,4741,3.6,1.0,86.8
2025-01-27,8,Isabella Miller,Warehouse Manager,Warehouse,1,832,3.1,1.0,82.5
2025-01-27,14,Ethan White,Warehouse Associate,Warehouse,3,2061,3.4,1.0,68.5
2025-01-27,9,Charlotte White,Administrative Assistant,Administration,3,1356,5.0,1.0,64.0
2025-01-27,11,Sophia Brown,Marketing Coordinator,Marketing,2,220,3.7,1.0,70.9
2025-01-27,18,Isabella Williams,Sales Associate,Sales,16,12112,3.6,1.0,97.3
2025-01-27,7,Benjamin Garcia,Support Specialist,Customer Service,1,935,3.1,1.0,63.5
2025-01-27,3,Mia Wilson,Marketing Coordinator,Marketing,1,645,4.2,1.0,85.4
2025-01-27,13,Olivia Moore,Customer Service Manager,Customer Service,1,804,5.0,1.0,75.7
2025-01-27,6,Evelyn Brown,Digital Marketer,Marketing,0,0,4.0,1.0,79.0
2025-01-27,2,Alexander Martin,Receptionist,Administration,2,1302,4.4,1.0,61.0
2025-01-27,5,Benjamin Garcia,Sales Manager,Sales,4,724,4.4,1.0,67.8
2025-01-27,15,William Thompson,Office Manager,Administration,1,325,3.7,1.0,79.3
2025-01-27,20,Emma Robinson,Warehouse Associate,Warehouse,4,3436,4.7,1.0,75.6
2025-01-27,10,Ethan Garcia,Administrative Assistant,Administration,4,840,4.4,1.0,67.5
2025-01-28,15,William Thompson,Office Manager,Administration,4,1340,4.0,1.0,78.3
2025-01-28,13,Olivia Moore,Customer Service Manager,Customer Service,1,903,4.7,1.0,72.0
2025-01-28,11,Sophia Brown,Marketing Coordinator,Marketing,1,749,4.5,1.0,96.0
2025-01-28,16,Emma Taylor,Customer Service Manager,Customer Service,0,0,4.4,1.0,92.0
2025-01-28,1,John Williams,Sales Representative,Sales,19,8987,3.7,1.0,76.0
2025-01-28,9,Charlotte White,Administrative Assistant,Administration,5,3615,4.8,1.0,66.7
2025-01-28,2,Alexander Martin,Receptionist,Administration,5,1640,4.9,1.0,85.0
2025-01-28,6,Evelyn Brown,Digital Marketer,Marketing,4,1444,4.8,1.0,95.2
2025-01-28,5,Benjamin Garcia,Sales Manager,Sales,17,3077,4.7,1.0,69.9
2025-01-28,17,Isabella White,Administrative Assistant,Administration,5,900,4.8,1.0,83.4
2025-01-28,12,John Davis,Office Manager,Administration,2,1532,4.3,1.0,74.2
2025-01-28,19,James Miller,Marketing Specialist,Marketing,0,0,3.6,1.0,78.0
2025-01-29,17,Isabella White,Administrative Assistant,Administration,5,3460,4.2,1.0,74.1
2025-01-29,18,Isabella Williams,Sales Associate,Sales,17,3179,4.5,1.0,70.6
2025-01-29,4,Isabella Garcia,Shipping Coordinator,Warehouse,5,3365,4.2,1.0,71.8
2025-01-29,14,Ethan White,Warehouse Associate,Warehouse,4,3460,3.5,1.0,84.8
2025-01-29,13,Olivia Moore,Customer Service Manager,Customer Service,4,936,3.9,1.0,81.2
2025-01-29,12,John Davis,Office Manager,Administration,4,1088,4.7,1.0,89.2
2025-01-29,3,Mia Wilson,Marketing Coordinator,Marketing,5,2435,4.3,1.0,83.9
2025-01-29,9,Charlotte White,Administrative Assistant,Administration,5,1145,5.0,1.0,71.8
2025-01-29,8,Isabella Miller,Warehouse Manager,Warehouse,3,2991,4.7,1.0,96.1
2025-01-29,11,Sophia Brown,Marketing Coordinator,Marketing,4,2652,4.0,1.0,61.4
2025-01-29,7,Benjamin Garcia,Support Specialist,Customer Service,4,3448,4.0,1.0,92.5
2025-01-29,16,Emma Taylor,Customer Service Manager,Customer Service,2,1896,3.1,1.0,84.1
2025-01-29,19,James Miller,Marketing Specialist,Marketing,5,1230,4.8,1.0,94.4
2025-01-29,20,Emma Robinson,Warehouse Associate,Warehouse,0,0,4.3,1.0,79.4
2025-01-30,3,Mia Wilson,Marketing Coordinator,Marketing,5,3515,4.8,1.0,64.3
2025-01-30,9,Charlotte White,Administrative Assistant,Administration,2,1628,5.0,1.0,67.1
2025-01-30,2,Alexander Martin,Receptionist,Administration,1,435,4.9,1.0,62.3
2025-01-30,19,James Miller,Marketing Specialist,Marketing,4,644,4.2,1.0,69.2
2025-01-30,13,Olivia Moore,Customer Service Manager,Customer Service,0,0,4.8,1.0,96.3
2025-01-30,15,William Thompson,Office Manager,Administration,3,744,4.9,1.0,73.9
2025-01-30,8,Isabella Miller,Warehouse Manager,Warehouse,1,377,4.9,1.0,78.2
2025-01-30,1,John Williams,Sales Representative,Sales,19,15276,4.2,1.0,72.5
2025-01-30,7,Benjamin Garcia,Support Specialist,Customer Service,1,941,3.2,1.0,65.8
2025-01-30,17,Isabella White,Administrative Assistant,Administration,4,984,4.9,1.0,64.8
2025-01-30,18,Isabella Williams,Sales Associate,Sales,20,10720,4.4,1.0,89.2
2025-01-31,13,Olivia Moore,Customer Service Manager,Customer Service,2,826,3.3,1.0,97.7
2025-01-31,1,John Williams,Sales Representative,Sales,8,5992,3.4,1.0,65.4
2025-01-31,9,Charlotte White,Administrative Assistant,Administration,3,1224,3.5,1.0,77.3
2025-01-31,2,Alexander Martin,Receptionist,Administration,3,462,3.6,1.0,73.4
2025-01-31,8,Isabella Miller,Warehouse Manager,Warehouse,0,0,3.4,1.0,92.3
2025-01-31,11,Sophia Brown,Marketing Coordinator,Marketing,5,3590,3.3,1.0,67.4
2025-01-31,14,Ethan White,Warehouse Associate,Warehouse,2,1264,3.5,1.0,76.9
2025-01-31,17,Isabella White,Administrative Assistant,Administration,5,2190,3.8,1.0,81.5
2025-01-31,5,Benjamin Garcia,Sales Manager,Sales,11,10637,3.5,1.0,95.1
2025-01-31,19,James Miller,Marketing Specialist,Marketing,4,2280,4.0,1.0,86.4
2025-01-31,6,Evelyn Brown,Digital Marketer,Marketing,2,832,3.6,1.0,66.4
2025-01-31,20,Emma Robinson,Warehouse Associate,Warehouse,4,812,3.9,1.0,85.3
2025-01-31,16,Emma Taylor,Customer Service Manager,Customer Service,2,1778,4.8,1.0,71.0
2025-01-31,3,Mia Wilson,Marketing Coordinator,Marketing,2,616,4.1,1.0,96.0
2025-01-31,18,Isabella Williams,Sales Associate,Sales,6,4878,3.2,1.0,79.6
2025-02-01,17,Isabella White,Administrative Assistant,Administration,0,0,3.9,1.0,68.8
2025-02-01,20,Emma Robinson,Warehouse Associate,Warehouse,4,1752,4.8,1.0,67.8
2025-02-01,14,Ethan White,Warehouse Associate,Warehouse,0,0,3.1,1.0,73.2
2025-02-01,7,Benjamin Garcia,Support Specialist,Customer Service,0,0,4.3,1.0,73.0
2025-02-01,1,John Williams,Sales Representative,Sales,19,12312,4.9,1.0,82.5
2025-02-01,9,Charlotte White,Administrative Assistant,Administration,2,1362,3.6,1.0,89.5
2025-02-01,19,James Miller,Marketing Specialist,Marketing,3,2520,3.8,1.0,86.8
2025-02-01,5,Benjamin Garcia,Sales Manager,Sales,18,17244,3.5,1.0,72.0
2025-02-01,11,Sophia Brown,Marketing Coordinator,Marketing,3,2103,3.7,1.0,91.6
2025-02-01,18,Isabella Williams,Sales Associate,Sales,0,0,4.7,1.0,60.9
2025-02-01,6,Evelyn Brown,Digital Marketer,Marketing,1,807,3.5,1.0,80.9
2025-02-01,3,Mia Wilson,Marketing Coordinator,Marketing,4,1444,3.8,1.0,82.2
2025-02-01,2,Alexander Martin,Receptionist,Administration,0,0,3.5,1.0,86.1
2025-02-01,10,Ethan Garcia,Administrative Assistant,Administration,5,3840,4.5,1.0,92.4
2025-02-01,12,John Davis,Office Manager,Administration,5,3610,4.3,1.0,77.1
2025-02-02,6,Evelyn Brown,Digital Marketer,Marketing,3,2808,4.2,1.0,75.5
2025-02-02,12,John Davis,Office Manager,Administration,0,0,4.3,1.0,99.8
2025-02-02,17,Isabella White,Administrative Assistant,Administration,0,0,3.7,1.0,79.1
2025-02-02,16,Emma Taylor,Customer Service Manager,Customer Service,2,1116,3.2,1.0,88.8
2025-02-02,18,Isabella Williams,Sales Associate,Sales,13,7215,3.3,1.0,97.7
2025-02-02,8,Isabella Miller,Warehouse Manager,Warehouse,5,2995,3.3,1.0,75.7
2025-02-02,3,Mia Wilson,Marketing Coordinator,Marketing,2,1326,3.9,1.0,77.7
2025-02-02,1,John Williams,Sales Representative,Sales,2,764,3.2,1.0,76.1
2025-02-02,2,Alexander Martin,Receptionist,Administration,0,0,4.8,1.0,64.3
2025-02-02,7,Benjamin Garcia,Support Specialist,Customer Service,2,244,4.4,1.0,67.9
2025-02-02,14,Ethan White,Warehouse Associate,Warehouse,2,1280,4.8,1.0,91.1
2025-02-03,7,Benjamin Garcia,Support Specialist,Customer Service,3,369,4.1,1.0,85.7
2025-02-03,2,Alexander Martin,Receptionist,Administration,3,1131,4.4,1.0,60.7
2025-02-03,13,Olivia Moore,Customer Service Manager,Customer Service,5,3105,4.7,1.0,89.1
2025-02-03,20,Emma Robinson,Warehouse Associate,Warehouse,3,567,4.1,1.0,99.2
2025-02-03,5,Benjamin Garcia,Sales Manager,Sales,13,8190,4.1,1.0,82.1
2025-02-03,18,Isabella Williams,Sales Associate,Sales,7,2415,4.4,1.0,65.1
2025-02-03,6,Evelyn Brown,Digital Marketer,Marketing,4,1736,3.5,1.0,92.2
2025-02-03,14,Ethan White,Warehouse Associate,Warehouse,0,0,3.1,1.0,72.5
2025-02-03,19,James Miller,Marketing Specialist,Marketing,2,1414,3.3,1.0,90.6
2025-02-03,8,Isabella Miller,Warehouse Manager,Warehouse,2,1408,3.2,1.0,71.5
2025-02-03,15,William Thompson,Office Manager,Administration,2,230,3.2,1.0,75.6
2025-02-03,12,John Davis,Office Manager,Administration,3,2208,3.4,1.0,85.2
2025-02-03,17,Isabella White,Administrative Assistant,Administration,2,986,4.6,1.0,95.3
2025-02-03,1,John Williams,Sales Representative,Sales,9,4446,4.1,1.0,72.5
2025-02-03,9,Charlotte White,Administrative Assistant,Administration,3,1164,3.8,1.0,67.3
2025-02-03,3,Mia Wilson,Marketing Coordinator,Marketing,3,306,4.6,1.0,93.5
2025-02-03,10,Ethan Garcia,Administrative Assistant,Administration,2,1716,3.1,1.0,84.7
2025-02-03,11,Sophia Brown,Marketing Coordinator,Marketing,2,1538,3.3,1.0,71.3
2025-02-03,16,Emma Taylor,Customer Service Manager,Customer Service,0,0,4.5,1.0,86.6
2025-02-03,4,Isabella Garcia,Shipping Coordinator,Warehouse,3,2367,3.2,1.0,84.4
2025-02-04,14,Ethan White,Warehouse Associate,Warehouse,3,1845,3.8,1.0,69.4
2025-02-04,7,Benjamin Garcia,Support Specialist,Customer Service,4,2956,4.3,1.0,94.3
2025-02-04,1,John Williams,Sales Representative,Sales,3,1140,3.4,1.0,67.5
